regiao,estado,cod_uf,data,semana_epi,populacao_tcu2019,casos_acumulado,casos_novos,obitos_acumulado,obitos_novos,incidencia100k,mortalidade100k
Sudeste,ES,32,2020-05-16,20,,206,4,1,0,,
Sudeste,ES,32,2020-05-17,21,4018650,6744,149,285,14,167.82,7.09
Sudeste,ES,32,2020-05-17,21,,205,-1,1,0,,
Sudeste,ES,32,2020-05-18,21,4018650,7157,413,302,17,178.09,7.51
Sudeste,ES,32,2020-05-18,21,,209,4,2,1,,
Sudeste,ES,32,2020-05-19,21,4018650,7693,536,325,23,191.43,8.09
Sudeste,ES,32,2020-05-19,21,,217,8,2,0,,
Sudeste,ES,32,2020-05-20,21,4018650,8092,399,341,16,201.36,8.49
Sudeste,ES,32,2020-05-20,21,,236,19,2,0,,
Sudeste,ES,32,2020-05-21,21,4018650,8878,786,363,22,220.92,9.03
Sudeste,ES,32,2020-05-21,21,,244,8,3,1,,
Sudeste,ES,32,2020-05-22,21,4018650,9520,642,397,34,236.9,9.88
Sudeste,ES,32,2020-05-22,21,,246,2,3,0,,
Sudeste,ES,32,2020-05-23,21,4018650,9918,398,417,20,246.8,10.38
Sudeste,ES,32,2020-05-23,21,,246,0,3,0,,
Sudeste,ES,32,2020-05-24,22,4018650,10007,89,446,29,249.01,11.1
Sudeste,ES,32,2020-05-24,22,,245,-1,3,0,,
Sudeste,ES,32,2020-05-25,22,4018650,10365,358,465,19,257.92,11.57
Sudeste,ES,32,2020-05-25,22,,250,5,3,0,,
Sudeste,ES,32,2020-05-26,22,4018650,10889,524,487,22,270.96,12.12
Sudeste,ES,32,2020-05-26,22,,257,7,3,0,,
Sudeste,ES,32,2020-05-27,22,4018650,11484,595,511,24,285.77,12.72
Sudeste,ES,32,2020-05-27,22,,268,11,3,0,,
Sudeste,ES,32,2020-05-28,22,4018650,12203,719,538,27,303.66,13.39
Sudeste,ES,32,2020-05-28,22,,297,29,3,0,,
Sudeste,ES,32,2020-05-29,22,4018650,12903,700,560,22,321.08,13.94
Sudeste,ES,32,2020-05-29,22,,301,4,3,0,,
Sudeste,ES,32,2020-05-30,22,4018650,13437,534,583,23,334.37,14.51
Sudeste,ES,32,2020-05-30,22,,303,2,3,0,,
Sudeste,ES,32,2020-05-31,23,4018650,13690,253,604,21,340.66,15.03
Sudeste,ES,32,2020-05-31,23,,304,1,3,0,,
Sudeste,ES,32,2020-06-01,23,4018650,14069,379,614,10,350.09,15.28
Sudeste,ES,32,2020-06-01,23,,304,0,3,0,,
Sudeste,ES,32,2020-06-02,23,4018650,15151,1082,664,50,377.02,16.52
Sudeste,ES,32,2020-06-02,23,,316,12,3,0,,
Sudeste,ES,32,2020-06-03,23,4018650,16121,970,698,34,401.15,17.37
Sudeste,ES,32,2020-06-03,23,,320,4,3,0,,
Sudeste,ES,32,2020-06-04,23,4018650,16894,773,737,39,420.39,18.34
Sudeste,ES,32,2020-06-04,23,,323,3,4,1,,
Sudeste,ES,32,2020-06-05,23,4018650,18109,1215,780,43,450.62,19.41
Sudeste,ES,32,2020-06-05,23,,326,3,4,0,,
Sudeste,ES,32,2020-06-06,23,4018650,18950,841,806,26,471.55,20.06
Sudeste,ES,32,2020-06-06,23,,329,3,5,1,,
Sudeste,ES,32,2020-06-07,24,4018650,19619,669,832,26,488.2,20.7
Sudeste,ES,32,2020-06-07,24,,329,0,5,0,,
Sudeste,ES,32,2020-06-08,24,4018650,20659,1040,871,39,514.08,21.67
Sudeste,ES,32,2020-06-08,24,,331,2,5,0,,
Sudeste,ES,32,2020-06-09,24,4018650,21964,1305,904,33,546.55,22.5
Sudeste,ES,32,2020-06-09,24,,338,7,5,0,,
Sudeste,ES,32,2020-06-10,24,4018650,23344,1380,936,32,580.89,23.29
Sudeste,ES,32,2020-06-10,24,,349,11,5,0,,
Sudeste,ES,32,2020-06-11,24,4018650,24229,885,962,26,602.91,23.94
Sudeste,ES,32,2020-06-11,24,,356,7,5,0,,
Sudeste,ES,32,2020-06-12,24,4018650,25257,1028,986,24,628.49,24.54
Sudeste,ES,32,2020-06-12,24,,360,4,5,0,,
Sudeste,ES,32,2020-06-13,24,4018650,25932,675,1022,36,645.29,25.43
Sudeste,ES,32,2020-06-13,24,,360,0,5,0,,
Sudeste,ES,32,2020-06-14,25,4018650,26441,509,1054,32,657.96,26.23
Sudeste,ES,32,2020-06-14,25,,361,1,5,0,,
Sudeste,ES,32,2020-06-15,25,4018650,27581,1140,1086,32,686.33,27.02
Sudeste,ES,32,2020-06-15,25,,364,3,5,0,,
Sudeste,ES,32,2020-06-16,25,4018650,28952,1371,1131,45,720.44,28.14
Sudeste,ES,32,2020-06-16,25,,372,8,5,0,,
Sudeste,ES,32,2020-06-17,25,4018650,30441,1489,1169,38,757.49,29.09
Sudeste,ES,32,2020-06-17,25,,388,16,5,0,,
Sudeste,ES,32,2020-06-18,25,4018650,31671,1230,1217,48,788.1,30.28
Sudeste,ES,32,2020-06-18,25,,399,11,5,0,,
Sudeste,ES,32,2020-06-19,25,4018650,33142,1471,1265,48,824.7,31.48
Sudeste,ES,32,2020-06-19,25,,404,5,5,0,,
Sudeste,ES,32,2020-06-20,25,4018650,34216,1074,1297,32,851.43,32.27
Sudeste,ES,32,2020-06-20,25,,415,11,5,0,,
Sudeste,ES,32,2020-06-21,26,4018650,34858,642,1326,29,867.41,33
Sudeste,ES,32,2020-06-21,26,,415,0,5,0,,
Sudeste,ES,32,2020-06-22,26,4018650,35784,926,1362,36,890.45,33.89
Sudeste,ES,32,2020-06-22,26,,418,3,5,0,,
Sudeste,ES,32,2020-06-23,26,4018650,36827,1043,1425,63,916.4,35.46
Sudeste,ES,32,2020-06-23,26,,421,3,5,0,,
Sudeste,ES,32,2020-06-24,26,4018650,38481,1654,1463,38,957.56,36.41
Sudeste,ES,32,2020-06-24,26,,422,1,5,0,,
Sudeste,ES,32,2020-06-25,26,4018650,40246,1765,1490,27,1001.48,37.08
Sudeste,ES,32,2020-06-25,26,,437,15,5,0,,
Sudeste,ES,32,2020-06-26,26,4018650,41652,1406,1507,17,1036.47,37.5
Sudeste,ES,32,2020-06-26,26,,451,14,5,0,,
Sudeste,ES,32,2020-06-27,26,4018650,41652,0,1507,0,1036.47,37.5
Sudeste,ES,32,2020-06-27,26,,451,0,5,0,,
Sudeste,ES,32,2020-06-28,27,4018650,43683,2031,1568,61,1087.01,39.02
Sudeste,ES,32,2020-06-28,27,,454,3,5,0,,
Sudeste,ES,32,2020-06-29,27,4018650,45097,1414,1621,53,1122.19,40.34
Sudeste,ES,32,2020-06-29,27,,465,11,5,0,,
Sudeste,ES,32,2020-06-30,27,4018650,46893,1796,1648,27,1166.88,41.01
Sudeste,ES,32,2020-06-30,27,,481,16,5,0,,
Centro-Oeste,GO,52,2020-02-25,9,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-02-26,9,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-02-27,9,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-02-28,9,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-02-29,9,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-01,10,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-02,10,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-03,10,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-04,10,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-05,10,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-06,10,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-07,10,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-08,11,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-09,11,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-10,11,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-11,11,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-12,11,7018354,0,0,0,0,0,0
Centro-Oeste,GO,52,2020-03-13,11,7018354,3,3,0,0,0.04,0
Centro-Oeste,GO,52,2020-03-14,11,7018354,3,0,0,0,0.04,0
Centro-Oeste,GO,52,2020-03-15,12,7018354,3,0,0,0,0.04,0
Centro-Oeste,GO,52,2020-03-16,12,7018354,3,0,0,0,0.04,0
Centro-Oeste,GO,52,2020-03-17,12,7018354,6,3,0,0,0.09,0
Centro-Oeste,GO,52,2020-03-18,12,7018354,8,2,0,0,0.11,0
Centro-Oeste,GO,52,2020-03-19,12,7018354,12,4,0,0,0.17,0
Centro-Oeste,GO,52,2020-03-20,12,7018354,15,3,0,0,0.21,0
Centro-Oeste,GO,52,2020-03-21,12,7018354,20,5,0,0,0.28,0
Centro-Oeste,GO,52,2020-03-22,13,7018354,21,1,0,0,0.3,0
Centro-Oeste,GO,52,2020-03-23,13,7018354,23,2,0,0,0.33,0
Centro-Oeste,GO,52,2020-03-24,13,7018354,27,4,0,0,0.38,0
Centro-Oeste,GO,52,2020-03-25,13,7018354,29,2,0,0,0.41,0
Centro-Oeste,GO,52,2020-03-26,13,7018354,39,10,1,1,0.56,0.01
Centro-Oeste,GO,52,2020-03-27,13,7018354,49,10,1,0,0.7,0.01
Centro-Oeste,GO,52,2020-03-27,13,,0,0,0,0,,
Centro-Oeste,GO,52,2020-03-28,13,7018354,56,7,1,0,0.8,0.01
Centro-Oeste,GO,52,2020-03-28,13,,0,0,0,0,,
Centro-Oeste,GO,52,2020-03-29,14,7018354,58,2,1,0,0.83,0.01
Centro-Oeste,GO,52,2020-03-29,14,,0,0,0,0,,
Centro-Oeste,GO,52,2020-03-30,14,7018354,61,3,1,0,0.87,0.01
Centro-Oeste,GO,52,2020-03-30,14,,0,0,0,0,,
Centro-Oeste,GO,52,2020-03-31,14,7018354,65,4,1,0,0.93,0.01
Centro-Oeste,GO,52,2020-03-31,14,,0,0,0,0,,
Centro-Oeste,GO,52,2020-04-01,14,7018354,71,6,1,0,1.01,0.01
Centro-Oeste,GO,52,2020-04-01,14,,0,0,0,0,,
Centro-Oeste,GO,52,2020-04-02,14,7018354,73,2,1,0,1.04,0.01
Centro-Oeste,GO,52,2020-04-02,14,,0,0,0,0,,
Centro-Oeste,GO,52,2020-04-03,14,7018354,88,15,2,1,1.25,0.03
Centro-Oeste,GO,52,2020-04-03,14,,1,1,0,0,,
Centro-Oeste,GO,52,2020-04-04,14,7018354,103,15,2,0,1.47,0.03
Centro-Oeste,GO,52,2020-04-04,14,,2,1,0,0,,
Centro-Oeste,GO,52,2020-04-05,15,7018354,115,12,3,1,1.64,0.04
Centro-Oeste,GO,52,2020-04-05,15,,2,0,0,0,,
Centro-Oeste,GO,52,2020-04-06,15,7018354,119,4,5,2,1.7,0.07
Centro-Oeste,GO,52,2020-04-06,15,,0,-2,0,0,,
Centro-Oeste,GO,52,2020-04-07,15,7018354,133,14,5,0,1.9,0.07
Centro-Oeste,GO,52,2020-04-07,15,,0,0,0,0,,
Centro-Oeste,GO,52,2020-04-08,15,7018354,158,25,7,2,2.25,0.1
Centro-Oeste,GO,52,2020-04-08,15,,4,4,0,0,,
Centro-Oeste,GO,52,2020-04-09,15,7018354,179,21,7,0,2.55,0.1
Centro-Oeste,GO,52,2020-04-09,15,,4,0,0,0,,
Centro-Oeste,GO,52,2020-04-10,15,7018354,191,12,8,1,2.72,0.11
Centro-Oeste,GO,52,2020-04-10,15,,3,-1,0,0,,
Centro-Oeste,GO,52,2020-04-11,15,7018354,209,18,10,2,2.98,0.14
Centro-Oeste,GO,52,2020-04-11,15,,3,0,0,0,,
Centro-Oeste,GO,52,2020-04-12,16,7018354,229,20,14,4,3.26,0.2
Centro-Oeste,GO,52,2020-04-12,16,,0,-3,0,0,,
Centro-Oeste,GO,52,2020-04-13,16,7018354,233,4,15,1,3.32,0.21
Centro-Oeste,GO,52,2020-04-13,16,,0,0,0,0,,
Centro-Oeste,GO,52,2020-04-14,16,7018354,284,51,15,0,4.05,0.21
Centro-Oeste,GO,52,2020-04-14,16,,0,0,0,0,,
Centro-Oeste,GO,52,2020-04-15,16,7018354,304,20,15,0,4.33,0.21
Centro-Oeste,GO,52,2020-04-15,16,,0,0,0,0,,
Centro-Oeste,GO,52,2020-04-16,16,7018354,318,14,16,1,4.53,0.23
Centro-Oeste,GO,52,2020-04-16,16,,0,0,0,0,,
Centro-Oeste,GO,52,2020-04-17,16,7018354,335,17,16,0,4.77,0.23
Centro-Oeste,GO,52,2020-04-17,16,,0,0,0,0,,
Centro-Oeste,GO,52,2020-04-18,16,7018354,378,43,18,2,5.39,0.26
Centro-Oeste,GO,52,2020-04-18,16,,2,2,0,0,,
Centro-Oeste,GO,52,2020-04-19,17,7018354,393,15,18,0,5.6,0.26
Centro-Oeste,GO,52,2020-04-19,17,,0,-2,0,0,,
Centro-Oeste,GO,52,2020-04-20,17,7018354,403,10,19,1,5.74,0.27
Centro-Oeste,GO,52,2020-04-20,17,,3,3,0,0,,
Centro-Oeste,GO,52,2020-04-21,17,7018354,421,18,19,0,6,0.27
Centro-Oeste,GO,52,2020-04-21,17,,0,-3,0,0,,
Centro-Oeste,GO,52,2020-04-22,17,7018354,438,17,21,2,6.24,0.3
Centro-Oeste,GO,52,2020-04-22,17,,0,0,0,0,,
Centro-Oeste,GO,52,2020-04-23,17,7018354,453,15,23,2,6.45,0.33
Centro-Oeste,GO,52,2020-04-23,17,,1,1,0,0,,
Centro-Oeste,GO,52,2020-04-24,17,7018354,486,33,24,1,6.92,0.34
Centro-Oeste,GO,52,2020-04-24,17,,1,0,1,1,,
Centro-Oeste,GO,52,2020-04-25,17,7018354,506,20,25,1,7.21,0.36
Centro-Oeste,GO,52,2020-04-25,17,,1,0,1,0,,
Centro-Oeste,GO,52,2020-04-26,18,7018354,573,67,25,0,8.16,0.36
Centro-Oeste,GO,52,2020-04-26,18,,1,0,1,0,,
Centro-Oeste,GO,52,2020-04-27,18,7018354,616,43,26,1,8.78,0.37
Centro-Oeste,GO,52,2020-04-27,18,,2,1,0,-1,,
Centro-Oeste,GO,52,2020-04-28,18,7018354,661,45,27,1,9.42,0.38
Centro-Oeste,GO,52,2020-04-28,18,,2,0,1,1,,
Centro-Oeste,GO,52,2020-04-29,18,7018354,705,44,27,0,10.05,0.38
Centro-Oeste,GO,52,2020-04-29,18,,2,0,1,0,,
Centro-Oeste,GO,52,2020-04-30,18,7018354,781,76,29,2,11.13,0.41
Centro-Oeste,GO,52,2020-04-30,18,,3,1,1,0,,
Centro-Oeste,GO,52,2020-05-01,18,7018354,808,27,29,0,11.51,0.41
Centro-Oeste,GO,52,2020-05-01,18,,21,18,1,0,,
Centro-Oeste,GO,52,2020-05-02,18,7018354,825,17,30,1,11.75,0.43
Centro-Oeste,GO,52,2020-05-02,18,,23,2,1,0,,
Centro-Oeste,GO,52,2020-05-03,19,7018354,850,25,30,0,12.11,0.43
Centro-Oeste,GO,52,2020-05-03,19,,23,0,1,0,,
Centro-Oeste,GO,52,2020-05-04,19,7018354,861,11,30,0,12.27,0.43
Centro-Oeste,GO,52,2020-05-04,19,,23,0,1,0,,
Centro-Oeste,GO,52,2020-05-05,19,7018354,922,61,38,8,13.14,0.54
Centro-Oeste,GO,52,2020-05-05,19,,23,0,4,3,,
Centro-Oeste,GO,52,2020-05-06,19,7018354,1024,102,44,6,14.59,0.63
Centro-Oeste,GO,52,2020-05-06,19,,0,-23,0,-4,,
Centro-Oeste,GO,52,2020-05-07,19,7018354,1027,3,44,0,14.63,0.63
Centro-Oeste,GO,52,2020-05-07,19,,0,0,0,0,,
Centro-Oeste,GO,52,2020-05-08,19,7018354,1053,26,47,3,15,0.67
Centro-Oeste,GO,52,2020-05-08,19,,0,0,0,0,,
Centro-Oeste,GO,52,2020-05-09,19,7018354,1069,16,47,0,15.23,0.67
Centro-Oeste,GO,52,2020-05-09,19,,0,0,0,0,,
Centro-Oeste,GO,52,2020-05-10,20,7018354,1093,24,47,0,15.57,0.67
Centro-Oeste,GO,52,2020-05-10,20,,0,0,0,0,,
Centro-Oeste,GO,52,2020-05-11,20,7018354,1100,7,49,2,15.67,0.7
Centro-Oeste,GO,52,2020-05-11,20,,0,0,0,0,,
Centro-Oeste,GO,52,2020-05-12,20,7018354,1115,15,52,3,15.89,0.74
Centro-Oeste,GO,52,2020-05-12,20,,0,0,0,0,,
Centro-Oeste,GO,52,2020-05-13,20,7018354,1134,19,61,9,16.16,0.87
Centro-Oeste,GO,52,2020-05-13,20,,0,0,0,0,,
Centro-Oeste,GO,52,2020-05-14,20,7018354,1423,289,64,3,20.28,0.91
Centro-Oeste,GO,52,2020-05-14,20,,3,3,0,0,,
Centro-Oeste,GO,52,2020-05-15,20,7018354,1572,149,67,3,22.4,0.95
Centro-Oeste,GO,52,2020-05-15,20,,3,0,0,0,,
Centro-Oeste,GO,52,2020-05-16,20,7018354,1640,68,69,2,23.37,0.98
Centro-Oeste,GO,52,2020-05-16,20,,3,0,0,0,,
Centro-Oeste,GO,52,2020-05-17,21,7018354,1692,52,70,1,24.11,1
Centro-Oeste,GO,52,2020-05-17,21,,3,0,0,0,,
Centro-Oeste,GO,52,2020-05-18,21,7018354,1749,57,73,3,24.92,1.04
Centro-Oeste,GO,52,2020-05-18,21,,4,1,0,0,,
Centro-Oeste,GO,52,2020-05-19,21,7018354,1846,97,73,0,26.3,1.04
Centro-Oeste,GO,52,2020-05-19,21,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-20,21,7018354,1978,132,78,5,28.18,1.11
Centro-Oeste,GO,52,2020-05-20,21,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-21,21,7018354,2114,136,85,7,30.12,1.21
Centro-Oeste,GO,52,2020-05-21,21,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-22,21,7018354,2304,190,93,8,32.83,1.33
Centro-Oeste,GO,52,2020-05-22,21,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-23,21,7018354,2377,73,95,2,33.87,1.35
Centro-Oeste,GO,52,2020-05-23,21,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-24,22,7018354,2443,66,95,0,34.81,1.35
Centro-Oeste,GO,52,2020-05-24,22,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-25,22,7018354,2512,69,96,1,35.79,1.37
Centro-Oeste,GO,52,2020-05-25,22,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-26,22,7018354,2671,159,104,8,38.06,1.48
Centro-Oeste,GO,52,2020-05-26,22,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-27,22,7018354,2843,172,108,4,40.51,1.54
Centro-Oeste,GO,52,2020-05-27,22,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-28,22,7018354,3090,247,115,7,44.03,1.64
Centro-Oeste,GO,52,2020-05-28,22,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-29,22,7018354,3319,229,119,4,47.29,1.7
Centro-Oeste,GO,52,2020-05-29,22,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-30,22,7018354,3585,266,122,3,51.08,1.74
Centro-Oeste,GO,52,2020-05-30,22,,4,0,0,0,,
Centro-Oeste,GO,52,2020-05-31,23,7018354,3702,117,124,2,52.75,1.77
Centro-Oeste,GO,52,2020-05-31,23,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-01,23,7018354,3906,204,127,3,55.65,1.81
Centro-Oeste,GO,52,2020-06-01,23,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-02,23,7018354,4377,471,151,24,62.37,2.15
Centro-Oeste,GO,52,2020-06-02,23,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-03,23,7018354,4570,193,155,4,65.11,2.21
Centro-Oeste,GO,52,2020-06-03,23,,5,1,0,0,,
Centro-Oeste,GO,52,2020-06-04,23,7018354,4944,374,164,9,70.44,2.34
Centro-Oeste,GO,52,2020-06-04,23,,6,1,0,0,,
Centro-Oeste,GO,52,2020-06-05,23,7018354,5373,429,167,3,76.56,2.38
Centro-Oeste,GO,52,2020-06-05,23,,4,-2,0,0,,
Centro-Oeste,GO,52,2020-06-06,23,7018354,5669,296,172,5,80.77,2.45
Centro-Oeste,GO,52,2020-06-06,23,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-07,24,7018354,5813,144,173,1,82.83,2.46
Centro-Oeste,GO,52,2020-06-07,24,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-08,24,7018354,6124,311,173,0,87.26,2.46
Centro-Oeste,GO,52,2020-06-08,24,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-09,24,7018354,6521,397,180,7,92.91,2.56
Centro-Oeste,GO,52,2020-06-09,24,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-10,24,7018354,7159,638,188,8,102,2.68
Centro-Oeste,GO,52,2020-06-10,24,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-11,24,7018354,7657,498,189,1,109.1,2.69
Centro-Oeste,GO,52,2020-06-11,24,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-12,24,7018354,7846,189,194,5,111.79,2.76
Centro-Oeste,GO,52,2020-06-12,24,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-13,24,7018354,7940,94,208,14,113.13,2.96
Centro-Oeste,GO,52,2020-06-13,24,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-14,25,7018354,7944,4,211,3,113.19,3.01
Centro-Oeste,GO,52,2020-06-14,25,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-15,25,7018354,10182,2238,226,15,145.08,3.22
Centro-Oeste,GO,52,2020-06-15,25,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-16,25,7018354,11264,1082,246,20,160.49,3.51
Centro-Oeste,GO,52,2020-06-16,25,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-17,25,7018354,12236,972,252,6,174.34,3.59
Centro-Oeste,GO,52,2020-06-17,25,,4,0,0,0,,
Centro-Oeste,GO,52,2020-06-18,25,7018354,13304,1068,264,12,189.56,3.76
Centro-Oeste,GO,52,2020-06-18,25,,0,-4,0,0,,
Centro-Oeste,GO,52,2020-06-19,25,7018354,14027,723,281,17,199.86,4
Centro-Oeste,GO,52,2020-06-19,25,,0,0,0,0,,
Centro-Oeste,GO,52,2020-06-20,25,7018354,14880,853,295,14,212.02,4.2
Centro-Oeste,GO,52,2020-06-20,25,,0,0,0,0,,
Centro-Oeste,GO,52,2020-06-21,26,7018354,15619,739,303,8,222.55,4.32
Centro-Oeste,GO,52,2020-06-21,26,,0,0,0,0,,
Centro-Oeste,GO,52,2020-06-22,26,7018354,16536,917,311,8,235.61,4.43
Centro-Oeste,GO,52,2020-06-22,26,,0,0,0,0,,
Centro-Oeste,GO,52,2020-06-23,26,7018354,17568,1032,329,18,250.32,4.69
Centro-Oeste,GO,52,2020-06-23,26,,0,0,0,0,,
Centro-Oeste,GO,52,2020-06-24,26,7018354,18622,1054,363,34,265.33,5.17
Centro-Oeste,GO,52,2020-06-24,26,,0,0,0,0,,
Centro-Oeste,GO,52,2020-06-25,26,7018354,19547,925,384,21,278.51,5.47
Centro-Oeste,GO,52,2020-06-25,26,,0,0,0,0,,
Centro-Oeste,GO,52,2020-06-26,26,7018354,20863,1316,409,25,297.26,5.83
Centro-Oeste,GO,52,2020-06-26,26,,0,0,0,0,,
Centro-Oeste,GO,52,2020-06-27,26,7018354,21620,757,429,20,308.05,6.11
Centro-Oeste,GO,52,2020-06-27,26,,0,0,0,0,,
Centro-Oeste,GO,52,2020-06-28,27,7018354,21984,364,435,6,313.24,6.2
Centro-Oeste,GO,52,2020-06-28,27,,0,0,0,0,,
Centro-Oeste,GO,52,2020-06-29,27,7018354,23007,1023,437,2,327.81,6.23
Centro-Oeste,GO,52,2020-06-29,27,,0,0,0,0,,
Centro-Oeste,GO,52,2020-06-30,27,7018354,24381,1374,474,37,347.39,6.75
Centro-Oeste,GO,52,2020-06-30,27,,0,0,0,0,,
Nordeste,MA,21,2020-02-25,9,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-02-26,9,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-02-27,9,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-02-28,9,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-02-29,9,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-01,10,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-02,10,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-03,10,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-04,10,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-05,10,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-06,10,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-07,10,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-08,11,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-09,11,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-10,11,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-11,11,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-12,11,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-13,11,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-14,11,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-15,12,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-16,12,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-17,12,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-18,12,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-19,12,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-20,12,7075181,0,0,0,0,0,0
Nordeste,MA,21,2020-03-21,12,7075181,1,1,0,0,0.01,0
Nordeste,MA,21,2020-03-22,13,7075181,2,1,0,0,0.03,0
Nordeste,MA,21,2020-03-23,13,7075181,2,0,0,0,0.03,0
Nordeste,MA,21,2020-03-24,13,7075181,8,6,0,0,0.11,0
Nordeste,MA,21,2020-03-25,13,7075181,8,0,0,0,0.11,0
Nordeste,MA,21,2020-03-26,13,7075181,10,2,0,0,0.14,0
Nordeste,MA,21,2020-03-27,13,7075181,13,3,0,0,0.18,0
Nordeste,MA,21,2020-03-27,13,,0,0,0,0,,
Nordeste,MA,21,2020-03-28,13,7075181,14,1,0,0,0.2,0
Nordeste,MA,21,2020-03-28,13,,0,0,0,0,,
Nordeste,MA,21,2020-03-29,14,7075181,16,2,0,0,0.23,0
Nordeste,MA,21,2020-03-29,14,,0,0,0,0,,
Nordeste,MA,21,2020-03-30,14,7075181,23,7,1,1,0.33,0.01
Nordeste,MA,21,2020-03-30,14,,0,0,0,0,,
Nordeste,MA,21,2020-03-31,14,7075181,31,8,1,0,0.44,0.01
Nordeste,MA,21,2020-03-31,14,,0,0,0,0,,
Nordeste,MA,21,2020-04-01,14,7075181,52,21,1,0,0.73,0.01
Nordeste,MA,21,2020-04-01,14,,0,0,0,0,,
Nordeste,MA,21,2020-04-02,14,7075181,71,19,1,0,1,0.01
Nordeste,MA,21,2020-04-02,14,,0,0,0,0,,
Nordeste,MA,21,2020-04-03,14,7075181,81,10,1,0,1.14,0.01
Nordeste,MA,21,2020-04-03,14,,0,0,0,0,,
Nordeste,MA,21,2020-04-04,14,7075181,88,7,1,0,1.24,0.01
Nordeste,MA,21,2020-04-04,14,,0,0,0,0,,
Nordeste,MA,21,2020-04-05,15,7075181,96,8,2,1,1.36,0.03
Nordeste,MA,21,2020-04-05,15,,0,0,0,0,,
Nordeste,MA,21,2020-04-06,15,7075181,133,37,2,0,1.88,0.03
Nordeste,MA,21,2020-04-06,15,,0,0,0,0,,
