uf,city_name,city_code,date,stringency_index
AC,State government,STATE_GOV,2020-02-18,5.56
PA,State government,STATE_GOV,2020-02-18,0
PB,State government,STATE_GOV,2020-02-18,0
DF,State government,STATE_GOV,2020-02-18,11.11
PI,State government,STATE_GOV,2020-02-18,11.11
TO,State government,STATE_GOV,2020-02-18,0
SE,State government,STATE_GOV,2020-02-18,0
RR,State government,STATE_GOV,2020-02-18,5.56
RO,State government,STATE_GOV,2020-02-18,0
AP,State government,STATE_GOV,2020-02-18,0
RN,State government,STATE_GOV,2020-02-18,11.11
MT,State government,STATE_GOV,2020-02-18,0
CE,State government,STATE_GOV,2020-02-19,5.56
CE,Fortaleza,2304400,2020-02-19,0
GO,State government,STATE_GOV,2020-02-19,0
GO,Goiania,5208707,2020-02-19,0
AM,State government,STATE_GOV,2020-02-19,0
AM,Manaus,1302603,2020-02-19,5.56
BA,State government,STATE_GOV,2020-02-19,11.11
BA,Salvador,2927408,2020-02-19,5.56
SP,State government,STATE_GOV,2020-02-19,0
SP,Sao Paulo,3550308,2020-02-19,0
RS,Porto Alegre,4314902,2020-02-19,5.56
RS,State government,STATE_GOV,2020-02-19,11.11
RJ,State government,STATE_GOV,2020-02-19,0
RJ,Rio de Janeiro,3304557,2020-02-19,0
PE,State government,STATE_GOV,2020-02-19,0
PE,Recife,2611606,2020-02-19,0
AL,State government,STATE_GOV,2020-02-19,0
PR,State government,STATE_GOV,2020-02-19,11.11
MA,State government,STATE_GOV,2020-02-19,5.56
MS,State government,STATE_GOV,2020-02-19,0
ES,State government,STATE_GOV,2020-02-19,0
MG,State government,STATE_GOV,2020-02-19,11.11
SC,State government,STATE_GOV,2020-02-19,0
AC,State government,STATE_GOV,2020-02-19,5.56
PA,State government,STATE_GOV,2020-02-19,0
PB,State government,STATE_GOV,2020-02-19,0
DF,State government,STATE_GOV,2020-02-19,11.11
PI,State government,STATE_GOV,2020-02-19,11.11
TO,State government,STATE_GOV,2020-02-19,0
SE,State government,STATE_GOV,2020-02-19,0
RR,State government,STATE_GOV,2020-02-19,5.56
RO,State government,STATE_GOV,2020-02-19,0
AP,State government,STATE_GOV,2020-02-19,0
RN,State government,STATE_GOV,2020-02-19,11.11
MT,State government,STATE_GOV,2020-02-19,0
CE,State government,STATE_GOV,2020-02-20,5.56
CE,Fortaleza,2304400,2020-02-20,0
GO,State government,STATE_GOV,2020-02-20,0
GO,Goiania,5208707,2020-02-20,0
AM,State government,STATE_GOV,2020-02-20,0
AM,Manaus,1302603,2020-02-20,5.56
BA,State government,STATE_GOV,2020-02-20,11.11
BA,Salvador,2927408,2020-02-20,5.56
SP,State government,STATE_GOV,2020-02-20,0
SP,Sao Paulo,3550308,2020-02-20,0
RS,Porto Alegre,4314902,2020-02-20,5.56
RS,State government,STATE_GOV,2020-02-20,11.11
RJ,State government,STATE_GOV,2020-02-20,0
RJ,Rio de Janeiro,3304557,2020-02-20,0
PE,State government,STATE_GOV,2020-02-20,0
PE,Recife,2611606,2020-02-20,0
AL,State government,STATE_GOV,2020-02-20,0
PR,State government,STATE_GOV,2020-02-20,11.11
MA,State government,STATE_GOV,2020-02-20,5.56
MS,State government,STATE_GOV,2020-02-20,0
ES,State government,STATE_GOV,2020-02-20,0
MG,State government,STATE_GOV,2020-02-20,11.11
SC,State government,STATE_GOV,2020-02-20,0
AC,State government,STATE_GOV,2020-02-20,5.56
PA,State government,STATE_GOV,2020-02-20,0
PB,State government,STATE_GOV,2020-02-20,0
DF,State government,STATE_GOV,2020-02-20,11.11
PI,State government,STATE_GOV,2020-02-20,11.11
TO,State government,STATE_GOV,2020-02-20,0
SE,State government,STATE_GOV,2020-02-20,0
RR,State government,STATE_GOV,2020-02-20,5.56
RO,State government,STATE_GOV,2020-02-20,0
AP,State government,STATE_GOV,2020-02-20,0
RN,State government,STATE_GOV,2020-02-20,11.11
MT,State government,STATE_GOV,2020-02-20,0
CE,State government,STATE_GOV,2020-02-21,5.56
CE,Fortaleza,2304400,2020-02-21,0
GO,State government,STATE_GOV,2020-02-21,0
GO,Goiania,5208707,2020-02-21,0
AM,State government,STATE_GOV,2020-02-21,0
AM,Manaus,1302603,2020-02-21,5.56
BA,State government,STATE_GOV,2020-02-21,11.11
BA,Salvador,2927408,2020-02-21,5.56
SP,State government,STATE_GOV,2020-02-21,0
SP,Sao Paulo,3550308,2020-02-21,0
RS,Porto Alegre,4314902,2020-02-21,5.56
RS,State government,STATE_GOV,2020-02-21,11.11
RJ,State government,STATE_GOV,2020-02-21,0
RJ,Rio de Janeiro,3304557,2020-02-21,0
PE,State government,STATE_GOV,2020-02-21,0
PE,Recife,2611606,2020-02-21,0
AL,State government,STATE_GOV,2020-02-21,0
PR,State government,STATE_GOV,2020-02-21,11.11
MA,State government,STATE_GOV,2020-02-21,5.56
MS,State government,STATE_GOV,2020-02-21,0
ES,State government,STATE_GOV,2020-02-21,0
MG,State government,STATE_GOV,2020-02-21,11.11
SC,State government,STATE_GOV,2020-02-21,0
AC,State government,STATE_GOV,2020-02-21,5.56
PA,State government,STATE_GOV,2020-02-21,0
PB,State government,STATE_GOV,2020-02-21,0
DF,State government,STATE_GOV,2020-02-21,11.11
PI,State government,STATE_GOV,2020-02-21,11.11
TO,State government,STATE_GOV,2020-02-21,0
SE,State government,STATE_GOV,2020-02-21,0
RR,State government,STATE_GOV,2020-02-21,5.56
RO,State government,STATE_GOV,2020-02-21,0
AP,State government,STATE_GOV,2020-02-21,0
RN,State government,STATE_GOV,2020-02-21,11.11
MT,State government,STATE_GOV,2020-02-21,0
CE,State government,STATE_GOV,2020-02-22,5.56
CE,Fortaleza,2304400,2020-02-22,0
GO,State government,STATE_GOV,2020-02-22,0
GO,Goiania,5208707,2020-02-22,0
AM,State government,STATE_GOV,2020-02-22,0
AM,Manaus,1302603,2020-02-22,5.56
BA,State government,STATE_GOV,2020-02-22,11.11
BA,Salvador,2927408,2020-02-22,5.56
SP,State government,STATE_GOV,2020-02-22,0
SP,Sao Paulo,3550308,2020-02-22,0
RS,Porto Alegre,4314902,2020-02-22,5.56
RS,State government,STATE_GOV,2020-02-22,11.11
RJ,State government,STATE_GOV,2020-02-22,0
RJ,Rio de Janeiro,3304557,2020-02-22,0
PE,State government,STATE_GOV,2020-02-22,0
PE,Recife,2611606,2020-02-22,0
AL,State government,STATE_GOV,2020-02-22,0
PR,State government,STATE_GOV,2020-02-22,11.11
MA,State government,STATE_GOV,2020-02-22,5.56
MS,State government,STATE_GOV,2020-02-22,0
ES,State government,STATE_GOV,2020-02-22,0
MG,State government,STATE_GOV,2020-02-22,11.11
SC,State government,STATE_GOV,2020-02-22,0
AC,State government,STATE_GOV,2020-02-22,5.56
PA,State government,STATE_GOV,2020-02-22,0
PB,State government,STATE_GOV,2020-02-22,0
DF,State government,STATE_GOV,2020-02-22,11.11
PI,State government,STATE_GOV,2020-02-22,11.11
TO,State government,STATE_GOV,2020-02-22,0
SE,State government,STATE_GOV,2020-02-22,0
RR,State government,STATE_GOV,2020-02-22,5.56
RO,State government,STATE_GOV,2020-02-22,0
AP,State government,STATE_GOV,2020-02-22,0
RN,State government,STATE_GOV,2020-02-22,11.11
MT,State government,STATE_GOV,2020-02-22,0
CE,State government,STATE_GOV,2020-02-23,5.56
CE,Fortaleza,2304400,2020-02-23,0
GO,State government,STATE_GOV,2020-02-23,0
GO,Goiania,5208707,2020-02-23,0
AM,State government,STATE_GOV,2020-02-23,0
AM,Manaus,1302603,2020-02-23,5.56
BA,State government,STATE_GOV,2020-02-23,11.11
BA,Salvador,2927408,2020-02-23,5.56
SP,State government,STATE_GOV,2020-02-23,0
SP,Sao Paulo,3550308,2020-02-23,0
RS,Porto Alegre,4314902,2020-02-23,5.56
RS,State government,STATE_GOV,2020-02-23,11.11
RJ,State government,STATE_GOV,2020-02-23,0
RJ,Rio de Janeiro,3304557,2020-02-23,0
PE,State government,STATE_GOV,2020-02-23,0
PE,Recife,2611606,2020-02-23,0
AL,State government,STATE_GOV,2020-02-23,0
PR,State government,STATE_GOV,2020-02-23,11.11
MA,State government,STATE_GOV,2020-02-23,5.56
MS,State government,STATE_GOV,2020-02-23,0
ES,State government,STATE_GOV,2020-02-23,0
MG,State government,STATE_GOV,2020-02-23,11.11
SC,State government,STATE_GOV,2020-02-23,0
AC,State government,STATE_GOV,2020-02-23,5.56
PA,State government,STATE_GOV,2020-02-23,0
PB,State government,STATE_GOV,2020-02-23,0
DF,State government,STATE_GOV,2020-02-23,11.11
PI,State government,STATE_GOV,2020-02-23,11.11
TO,State government,STATE_GOV,2020-02-23,0
SE,State government,STATE_GOV,2020-02-23,0
RR,State government,STATE_GOV,2020-02-23,5.56
RO,State government,STATE_GOV,2020-02-23,0
AP,State government,STATE_GOV,2020-02-23,0
RN,State government,STATE_GOV,2020-02-23,11.11
MT,State government,STATE_GOV,2020-02-23,0
CE,State government,STATE_GOV,2020-02-24,5.56
CE,Fortaleza,2304400,2020-02-24,0
GO,State government,STATE_GOV,2020-02-24,0
GO,Goiania,5208707,2020-02-24,0
AM,State government,STATE_GOV,2020-02-24,0
AM,Manaus,1302603,2020-02-24,5.56
BA,State government,STATE_GOV,2020-02-24,11.11
BA,Salvador,2927408,2020-02-24,5.56
SP,State government,STATE_GOV,2020-02-24,0
SP,Sao Paulo,3550308,2020-02-24,0
RS,Porto Alegre,4314902,2020-02-24,5.56
RS,State government,STATE_GOV,2020-02-24,11.11
RJ,State government,STATE_GOV,2020-02-24,0
RJ,Rio de Janeiro,3304557,2020-02-24,0
PE,State government,STATE_GOV,2020-02-24,0
PE,Recife,2611606,2020-02-24,0
AL,State government,STATE_GOV,2020-02-24,0
PR,State government,STATE_GOV,2020-02-24,11.11
MA,State government,STATE_GOV,2020-02-24,5.56
MS,State government,STATE_GOV,2020-02-24,0
ES,State government,STATE_GOV,2020-02-24,0
MG,State government,STATE_GOV,2020-02-24,11.11
SC,State government,STATE_GOV,2020-02-24,0
AC,State government,STATE_GOV,2020-02-24,5.56
PA,State government,STATE_GOV,2020-02-24,0
PB,State government,STATE_GOV,2020-02-24,0
DF,State government,STATE_GOV,2020-02-24,11.11
PI,State government,STATE_GOV,2020-02-24,11.11
TO,State government,STATE_GOV,2020-02-24,0
SE,State government,STATE_GOV,2020-02-24,0
RR,State government,STATE_GOV,2020-02-24,5.56
RO,State government,STATE_GOV,2020-02-24,0
AP,State government,STATE_GOV,2020-02-24,0
RN,State government,STATE_GOV,2020-02-24,11.11
MT,State government,STATE_GOV,2020-02-24,0
CE,State government,STATE_GOV,2020-02-25,5.56
CE,Fortaleza,2304400,2020-02-25,0
GO,State government,STATE_GOV,2020-02-25,0
GO,Goiania,5208707,2020-02-25,0
AM,State government,STATE_GOV,2020-02-25,0
AM,Manaus,1302603,2020-02-25,5.56
BA,State government,STATE_GOV,2020-02-25,11.11
BA,Salvador,2927408,2020-02-25,5.56
SP,State government,STATE_GOV,2020-02-25,0
SP,Sao Paulo,3550308,2020-02-25,0
RS,Porto Alegre,4314902,2020-02-25,5.56
RS,State government,STATE_GOV,2020-02-25,11.11
RJ,State government,STATE_GOV,2020-02-25,0
RJ,Rio de Janeiro,3304557,2020-02-25,0
PE,State government,STATE_GOV,2020-02-25,0
PE,Recife,2611606,2020-02-25,0
AL,State government,STATE_GOV,2020-02-25,0
PR,State government,STATE_GOV,2020-02-25,11.11
MA,State government,STATE_GOV,2020-02-25,5.56
MS,State government,STATE_GOV,2020-02-25,0
ES,State government,STATE_GOV,2020-02-25,0
MG,State government,STATE_GOV,2020-02-25,11.11
SC,State government,STATE_GOV,2020-02-25,0
AC,State government,STATE_GOV,2020-02-25,5.56
PA,State government,STATE_GOV,2020-02-25,0
PB,State government,STATE_GOV,2020-02-25,0
DF,State government,STATE_GOV,2020-02-25,11.11
PI,State government,STATE_GOV,2020-02-25,11.11
TO,State government,STATE_GOV,2020-02-25,0
SE,State government,STATE_GOV,2020-02-25,0
RR,State government,STATE_GOV,2020-02-25,5.56
RO,State government,STATE_GOV,2020-02-25,0
AP,State government,STATE_GOV,2020-02-25,0
RN,State government,STATE_GOV,2020-02-25,11.11
MT,State government,STATE_GOV,2020-02-25,0
CE,State government,STATE_GOV,2020-02-26,5.56
CE,Fortaleza,2304400,2020-02-26,0
GO,State government,STATE_GOV,2020-02-26,0
GO,Goiania,5208707,2020-02-26,0
AM,State government,STATE_GOV,2020-02-26,0
AM,Manaus,1302603,2020-02-26,5.56
BA,State government,STATE_GOV,2020-02-26,11.11
BA,Salvador,2927408,2020-02-26,5.56
SP,State government,STATE_GOV,2020-02-26,0
SP,Sao Paulo,3550308,2020-02-26,0
RS,Porto Alegre,4314902,2020-02-26,5.56
RS,State government,STATE_GOV,2020-02-26,11.11
RJ,State government,STATE_GOV,2020-02-26,11.11
RJ,Rio de Janeiro,3304557,2020-02-26,0
PE,State government,STATE_GOV,2020-02-26,0
PE,Recife,2611606,2020-02-26,0
AL,State government,STATE_GOV,2020-02-26,0
PR,State government,STATE_GOV,2020-02-26,11.11
MA,State government,STATE_GOV,2020-02-26,5.56
MS,State government,STATE_GOV,2020-02-26,0
ES,State government,STATE_GOV,2020-02-26,0
MG,State government,STATE_GOV,2020-02-26,11.11
SC,State government,STATE_GOV,2020-02-26,0
AC,State government,STATE_GOV,2020-02-26,5.56
PA,State government,STATE_GOV,2020-02-26,0
PB,State government,STATE_GOV,2020-02-26,0
DF,State government,STATE_GOV,2020-02-26,11.11
PI,State government,STATE_GOV,2020-02-26,11.11
TO,State government,STATE_GOV,2020-02-26,0
SE,State government,STATE_GOV,2020-02-26,0
RR,State government,STATE_GOV,2020-02-26,5.56
RO,State government,STATE_GOV,2020-02-26,0
AP,State government,STATE_GOV,2020-02-26,0
RN,State government,STATE_GOV,2020-02-26,11.11
MT,State government,STATE_GOV,2020-02-26,0
CE,State government,STATE_GOV,2020-02-27,5.56
CE,Fortaleza,2304400,2020-02-27,0
GO,State government,STATE_GOV,2020-02-27,0
GO,Goiania,5208707,2020-02-27,0
AM,State government,STATE_GOV,2020-02-27,0
AM,Manaus,1302603,2020-02-27,5.56
BA,State government,STATE_GOV,2020-02-27,11.11
BA,Salvador,2927408,2020-02-27,5.56
SP,State government,STATE_GOV,2020-02-27,0
SP,Sao Paulo,3550308,2020-02-27,0
RS,Porto Alegre,4314902,2020-02-27,5.56
RS,State government,STATE_GOV,2020-02-27,11.11
RJ,State government,STATE_GOV,2020-02-27,11.11
RJ,Rio de Janeiro,3304557,2020-02-27,0
PE,State government,STATE_GOV,2020-02-27,0
PE,Recife,2611606,2020-02-27,0
AL,State government,STATE_GOV,2020-02-27,0
PR,State government,STATE_GOV,2020-02-27,11.11
MA,State government,STATE_GOV,2020-02-27,5.56
MS,State government,STATE_GOV,2020-02-27,0
ES,State government,STATE_GOV,2020-02-27,0
MG,State government,STATE_GOV,2020-02-27,11.11
SC,State government,STATE_GOV,2020-02-27,0
AC,State government,STATE_GOV,2020-02-27,5.56
PA,State government,STATE_GOV,2020-02-27,0
PB,State government,STATE_GOV,2020-02-27,5.56
DF,State government,STATE_GOV,2020-02-27,11.11
PI,State government,STATE_GOV,2020-02-27,11.11
TO,State government,STATE_GOV,2020-02-27,0
SE,State government,STATE_GOV,2020-02-27,0
RR,State government,STATE_GOV,2020-02-27,5.56
RO,State government,STATE_GOV,2020-02-27,0
AP,State government,STATE_GOV,2020-02-27,0
RN,State government,STATE_GOV,2020-02-27,11.11
MT,State government,STATE_GOV,2020-02-27,0
CE,State government,STATE_GOV,2020-02-28,5.56
CE,Fortaleza,2304400,2020-02-28,0
GO,State government,STATE_GOV,2020-02-28,0
GO,Goiania,5208707,2020-02-28,0
AM,State government,STATE_GOV,2020-02-28,0
AM,Manaus,1302603,2020-02-28,5.56
BA,State government,STATE_GOV,2020-02-28,11.11
BA,Salvador,2927408,2020-02-28,5.56
SP,State government,STATE_GOV,2020-02-28,11.11
SP,Sao Paulo,3550308,2020-02-28,0
RS,Porto Alegre,4314902,2020-02-28,5.56
RS,State government,STATE_GOV,2020-02-28,11.11
RJ,State government,STATE_GOV,2020-02-28,11.11
RJ,Rio de Janeiro,3304557,2020-02-28,0
PE,State government,STATE_GOV,2020-02-28,0
PE,Recife,2611606,2020-02-28,0
AL,State government,STATE_GOV,2020-02-28,5.56
PR,State government,STATE_GOV,2020-02-28,11.11
MA,State government,STATE_GOV,2020-02-28,5.56
MS,State government,STATE_GOV,2020-02-28,0
ES,State government,STATE_GOV,2020-02-28,11.11
MG,State government,STATE_GOV,2020-02-28,11.11
SC,State government,STATE_GOV,2020-02-28,0
AC,State government,STATE_GOV,2020-02-28,5.56
PA,State government,STATE_GOV,2020-02-28,0
PB,State government,STATE_GOV,2020-02-28,5.56
DF,State government,STATE_GOV,2020-02-28,11.11
PI,State government,STATE_GOV,2020-02-28,11.11
TO,State government,STATE_GOV,2020-02-28,0
SE,State government,STATE_GOV,2020-02-28,0
RR,State government,STATE_GOV,2020-02-28,5.56
RO,State government,STATE_GOV,2020-02-28,0
AP,State government,STATE_GOV,2020-02-28,0
RN,State government,STATE_GOV,2020-02-28,11.11
MT,State government,STATE_GOV,2020-02-28,5.56
CE,State government,STATE_GOV,2020-02-29,5.56
CE,Fortaleza,2304400,2020-02-29,0
GO,State government,STATE_GOV,2020-02-29,0
GO,Goiania,5208707,2020-02-29,0
AM,State government,STATE_GOV,2020-02-29,0
AM,Manaus,1302603,2020-02-29,5.56
BA,State government,STATE_GOV,2020-02-29,11.11
BA,Salvador,2927408,2020-02-29,5.56
SP,State government,STATE_GOV,2020-02-29,11.11
SP,Sao Paulo,3550308,2020-02-29,0
RS,Porto Alegre,4314902,2020-02-29,5.56
RS,State government,STATE_GOV,2020-02-29,11.11
RJ,State government,STATE_GOV,2020-02-29,11.11
RJ,Rio de Janeiro,3304557,2020-02-29,0
PE,State government,STATE_GOV,2020-02-29,0
PE,Recife,2611606,2020-02-29,0
AL,State government,STATE_GOV,2020-02-29,5.56
PR,State government,STATE_GOV,2020-02-29,11.11
MA,State government,STATE_GOV,2020-02-29,5.56
MS,State government,STATE_GOV,2020-02-29,0
ES,State government,STATE_GOV,2020-02-29,11.11
MG,State government,STATE_GOV,2020-02-29,11.11
SC,State government,STATE_GOV,2020-02-29,0
AC,State government,STATE_GOV,2020-02-29,5.56
PA,State government,STATE_GOV,2020-02-29,0
PB,State government,STATE_GOV,2020-02-29,5.56
DF,State government,STATE_GOV,2020-02-29,11.11
PI,State government,STATE_GOV,2020-02-29,11.11
TO,State government,STATE_GOV,2020-02-29,0
SE,State government,STATE_GOV,2020-02-29,0
RR,State government,STATE_GOV,2020-02-29,5.56
RO,State government,STATE_GOV,2020-02-29,0
AP,State government,STATE_GOV,2020-02-29,0
RN,State government,STATE_GOV,2020-02-29,11.11
MT,State government,STATE_GOV,2020-02-29,5.56
CE,State government,STATE_GOV,2020-03-01,5.56
CE,Fortaleza,2304400,2020-03-01,0
GO,State government,STATE_GOV,2020-03-01,0
GO,Goiania,5208707,2020-03-01,0
AM,State government,STATE_GOV,2020-03-01,0
AM,Manaus,1302603,2020-03-01,5.56
BA,State government,STATE_GOV,2020-03-01,11.11
BA,Salvador,2927408,2020-03-01,5.56
SP,State government,STATE_GOV,2020-03-01,11.11
SP,Sao Paulo,3550308,2020-03-01,0
RS,Porto Alegre,4314902,2020-03-01,5.56
RS,State government,STATE_GOV,2020-03-01,11.11
RJ,State government,STATE_GOV,2020-03-01,11.11
RJ,Rio de Janeiro,3304557,2020-03-01,0
PE,State government,STATE_GOV,2020-03-01,0
PE,Recife,2611606,2020-03-01,0
AL,State government,STATE_GOV,2020-03-01,5.56
PR,State government,STATE_GOV,2020-03-01,11.11
MA,State government,STATE_GOV,2020-03-01,5.56
MS,State government,STATE_GOV,2020-03-01,0
ES,State government,STATE_GOV,2020-03-01,11.11
MG,State government,STATE_GOV,2020-03-01,11.11
SC,State government,STATE_GOV,2020-03-01,0
AC,State government,STATE_GOV,2020-03-01,5.56
PA,State government,STATE_GOV,2020-03-01,0
PB,State government,STATE_GOV,2020-03-01,5.56
DF,State government,STATE_GOV,2020-03-01,11.11
PI,State government,STATE_GOV,2020-03-01,11.11
TO,State government,STATE_GOV,2020-03-01,0
SE,State government,STATE_GOV,2020-03-01,0
RR,State government,STATE_GOV,2020-03-01,5.56
RO,State government,STATE_GOV,2020-03-01,0
AP,State government,STATE_GOV,2020-03-01,0
RN,State government,STATE_GOV,2020-03-01,11.11
MT,State government,STATE_GOV,2020-03-01,5.56
CE,State government,STATE_GOV,2020-03-02,5.56
CE,Fortaleza,2304400,2020-03-02,0
GO,State government,STATE_GOV,2020-03-02,0
GO,Goiania,5208707,2020-03-02,0
AM,State government,STATE_GOV,2020-03-02,0
AM,Manaus,1302603,2020-03-02,5.56
BA,State government,STATE_GOV,2020-03-02,11.11
BA,Salvador,2927408,2020-03-02,5.56
SP,State government,STATE_GOV,2020-03-02,11.11
SP,Sao Paulo,3550308,2020-03-02,0
RS,Porto Alegre,4314902,2020-03-02,5.56
RS,State government,STATE_GOV,2020-03-02,11.11
RJ,State government,STATE_GOV,2020-03-02,11.11
RJ,Rio de Janeiro,3304557,2020-03-02,0
PE,State government,STATE_GOV,2020-03-02,0
PE,Recife,2611606,2020-03-02,0
AL,State government,STATE_GOV,2020-03-02,5.56
PR,State government,STATE_GOV,2020-03-02,11.11
MA,State government,STATE_GOV,2020-03-02,5.56
MS,State government,STATE_GOV,2020-03-02,0
ES,State government,STATE_GOV,2020-03-02,11.11
MG,State government,STATE_GOV,2020-03-02,11.11
SC,State government,STATE_GOV,2020-03-02,0
AC,State government,STATE_GOV,2020-03-02,5.56
PA,State government,STATE_GOV,2020-03-02,0
PB,State government,STATE_GOV,2020-03-02,5.56
DF,State government,STATE_GOV,2020-03-02,11.11
PI,State government,STATE_GOV,2020-03-02,11.11
TO,State government,STATE_GOV,2020-03-02,0
SE,State government,STATE_GOV,2020-03-02,0
RR,State government,STATE_GOV,2020-03-02,5.56
RO,State government,STATE_GOV,2020-03-02,0
AP,State government,STATE_GOV,2020-03-02,0
RN,State government,STATE_GOV,2020-03-02,11.11
MT,State government,STATE_GOV,2020-03-02,5.56
CE,State government,STATE_GOV,2020-03-03,5.56
CE,Fortaleza,2304400,2020-03-03,0
GO,State government,STATE_GOV,2020-03-03,0
GO,Goiania,5208707,2020-03-03,0
AM,State government,STATE_GOV,2020-03-03,0
AM,Manaus,1302603,2020-03-03,5.56
